7654,45.4755,154.8467,153.2417,782.178,3.16,0.3165,2.3573,0.4419,0.3167,0.3136,0.5851,0.9745,0.9512,56.0174,1
2496,44.0013,221.8248,124.0102,685.228,1.7807,0.5616,3.0349,0.4369,0.3168,0.3099,0.469,0.9787,0.9255,57.9984,1
6248,45.7814,158.8411,134.6615,495.238,1.1647,0.8586,2.4772,0.4291,0.3562,0.158,0.564,0.9889,0.9739,46.7751,1
10901,46.7249,185.1098,95.2417,467.001,1.2675,0.7889,2.071,0.4159,0.3811,0.1799,0.6315,0.9862,0.9783,40.8202,1
4352,48.3586,119.5703,86.6709,387.707,1.4878,0.6721,1.2939,0.4278,0.3702,0.1256,0.77,0.9842,0.985,46.8257,1
4594,48.1228,120.9592,98.3026,478.58,2.089,0.4787,1.4097,0.517,0.3523,0.2019,0.7492,0.9765,0.973,47.1393,1
6440,48.0769,116.1852,97.1583,423.69,1.6704,0.5987,1.3639,0.53,0.3504,0.1873,0.755,0.9789,0.9772,42.0681,1
2902,48.4015,112.7948,86.1952,396.16,1.6608,0.6021,1.2306,0.4263,0.3883,0.1274,0.7832,0.9846,0.9863,37.6802,1
7654,48.394,120.611,76.4729,366.089,1.4839,0.6739,1.1735,0.431,0.3588,0.1299,0.7929,0.9845,0.9901,30.6271,1
4750,46.0413,173.7912,127.2497,532.477,1.3114,0.7625,2.5423,0.5929,0.3475,0.1734,0.5544,0.988,0.9738,47.3993,1
17430,48.772,104.5405,69.6322,368.38,1.9305,0.518,0.9502,0.479,0.3361,0.1351,0.8341,0.9785,0.9873,39.0213,1
15451,48.3049,129.6638,80.0977,365.824,1.3389,0.7469,1.3008,0.4851,0.3553,0.1381,0.771,0.9833,0.9878,43.2882,1
9746,44.2301,182.5683,144.0513,606.453,1.49,0.6711,2.8796,0.4588,0.3099,0.2232,0.5008,0.9867,0.9681,40.0805,1
7549,48.8,107.1214,66.9064,335.803,1.6426,0.6088,0.9259,0.485,0.3475,0.1223,0.8384,0.9806,0.99,36.1448,1
17537,48.2317,114.5057,94.1442,465.825,2.0895,0.4786,1.3376,0.4729,0.3699,0.1496,0.7627,0.9817,0.9845,47.3884,1
5596,45.4399,205.1661,135.7337,852.691,2.6994,0.3705,3.1286,0.4254,0.4008,0.3036,0.4608,0.9795,0.9426,58.4017,1
8108,46.2348,207.6407,115.4695,601.02,1.5541,0.6435,2.7177,0.475,0.3814,0.192,0.5231,0.9861,0.9582,56.419,1
28099,48.875,49.9523,35.5667,313.085,1.448,0.6906,0.8981,0.4663,0.3499,0.1128,0.8405,0.9815,0.9882,38.7035,1
5480,42.9636,206.9483,154.1401,960.831,3.0739,0.3253,3.4444,0.4573,0.3594,0.4633,0.4083,0.9695,0.9019,60.7431,1
9162,47.8209,130.7508,106.6851,505.526,1.9056,0.5248,1.663,0.442,0.3664,0.1899,0.7007,0.9812,0.9721,47.721,1
23078,46.8746,153.037,116.9328,528.143,1.6186,0.6178,2.0898,0.4133,0.3901,0.1752,0.6317,0.9866,0.9811,40.233,1
5399,21.6748,268.621,232.2982,1337.19,3.4219,0.2922,4.6569,0.3385,0.274,0.2228,0.2753,0.9842,0.9583,66.4233,1
25658,46.623,161.6777,80.2644,598.002,3.4348,0.2911,1.2825,0.3933,0.3114,0.1639,0.7602,0.966,0.9769,41.6892,1
11085,42.8887,114.8286,54.7228,688.097,2.282,0.4382,2.1577,0.3765,0.3098,0.1669,0.5906,0.9813,0.9809,95.5291,1
17537,32.2262,314.4626,148.3885,1109.914,3.5132,0.2846,3.3539,0.3603,0.2879,0.2035,0.4319,0.983,0.9747,21.5279,1
5596,46.784,180.4078,94.2504,539.746,1.7971,0.5564,1.9288,0.3808,0.3712,0.1018,0.651,0.9845,0.9754,56.4952,1
8108,21.6748,268.621,232.2982,1337.19,3.4219,0.2922,4.6569,0.3385,0.274,0.2228,0.2753,0.9842,0.9583,66.4233,1
28099,48.7247,115.4627,58.5793,332.56,1.6789,0.5956,0.8994,0.4899,0.3329,0.0968,0.8444,0.9785,0.9891,63.7014,1
9746,48.6574,108.8423,68.9398,337.606,1.5633,0.6397,1.0004,0.4201,0.3335,0.0737,0.8287,0.9824,0.9886,79.6656,1
7549,42.6152,205.4778,140.2822,600.236,1.2788,0.782,3.0398,0.4155,0.3391,0.1736,0.4671,0.9833,0.9645,37.8758,1
17537,43.1025,148.1388,92.8387,471.037,1.7107,0.5845,1.3675,0.4067,0.3158,0.1017,0.7217,0.984,0.989,57.4523,1
5596,44.9912,143.113,133.2581,728.466,3.9529,0.253,1.576,0.3768,0.2964,0.2313,0.7043,0.9657,0.9745,21.1603,1
8108,16.1352,228.394,188.0729,1119.364,3.3441,0.299,3.3362,0.3884,0.2947,0.3305,0.4585,0.9734,0.9753,78.8847,1
28099,48.9926,101.4571,59.5202,313.994,1.6704,0.5987,0.8149,0.4337,0.3471,0.1135,0.8595,0.9796,0.9922,32.8251,1
5480,49.0364,102.0942,61.6886,315.318,1.6463,0.6074,0.8243,0.4208,0.3512,0.1017,0.857,0.9826,0.9925,30.3235,1
3825,45.6291,198.2907,108.8635,617.452,1.832,0.5458,2.437,0.4704,0.3385,0.2289,0.5652,0.9785,0.9569,71.7737,1
11743,45.4755,154.8467,153.2417,782.178,3.16,0.3165,2.3573,0.4419,0.3167,0.3136,0.5851,0.9745,0.9512,56.0174,1
9641,44.0013,221.8248,124.0102,685.228,1.7807,0.5616,3.0349,0.4369,0.3168,0.3099,0.469,0.9787,0.9255,57.9984,1
90,45.7814,158.8411,134.6615,495.238,1.1647,0.8586,2.4772,0.4291,0.3562,0.158,0.564,0.9889,0.9739,46.7751,1
3489,46.7249,185.1098,95.2417,467.001,1.2675,0.7889,2.071,0.4159,0.3811,0.1799,0.6315,0.9862,0.9783,40.8202,1
24997,48.3586,119.5703,86.6709,387.707,1.4878,0.6721,1.2939,0.4278,0.3702,0.1256,0.77,0.9842,0.985,46.8257,1
4352,48.1228,120.9592,98.3026,478.58,2.089,0.4787,1.4097,0.517,0.3523,0.2019,0.7492,0.9765,0.973,47.1393,1
4594,48.0769,116.1852,97.1583,423.69,1.6704,0.5987,1.3639,0.53,0.3504,0.1873,0.755,0.9789,0.9772,42.0681,1
6440,48.394,120.611,76.4729,366.089,1.4839,0.6739,1.1735,0.431,0.3588,0.1299,0.7929,0.9845,0.9901,30.6271,1
244,46.0413,173.7912,127.2497,532.477,1.3114,0.7625,2.5423,0.5929,0.3475,0.1734,0.5544,0.988,0.9738,47.3993,1
6248,47.8209,130.7508,106.6851,505.526,1.9056,0.5248,1.663,0.442,0.3664,0.1899,0.7007,0.9812,0.9721,47.721,1
3417,47.7779,133.4111,96.8916,465.779,1.7232,0.5803,1.5844,0.4826,0.3437,0.1329,0.7192,0.9867,0.9838,43.1949,1
4877,48.9577,101.8679,66.8142,370.463,2.1537,0.4643,0.8594,0.4269,0.3539,0.1072,0.8493,0.9814,0.99,39.7835,1
7654,48.2744,136.6428,76.9458,403.123,1.6197,0.6174,1.2998,0.4416,0.3318,0.1311,0.77,0.9838,0.9866,45.9004,1
2496,47.8863,154.4319,78.2391,436.112,1.6246,0.6155,1.471,0.4252,0.3321,0.1585,0.7359,0.9835,0.9839,41.8068,1
4594,42.1537,217.5372,146.1754,778.804,2.0114,0.4972,3.4545,0.4543,0.333,0.3134,0.4126,0.9798,0.9304,58.9624,1
6440,47.5952,149.1207,97.8741,451.032,1.4207,0.7039,1.7802,0.4422,0.3564,0.1199,0.6865,0.9894,0.9853,41.7599,1
2902,47.596,149.0729,97.871,451.14,1.4218,0.7033,1.7794,0.4481,0.361,0.1566,0.6851,0.9861,0.9822,41.7392,1
7654,48.9933,89.6438,71.6078,277.416,1.234,0.8104,0.8604,0.4269,0.3772,0.0908,0.8527,0.9839,0.9923,38.8622,1
4750,48.9815,102.1636,59.8063,314.804,1.6606,0.6022,0.8247,0.4431,0.3543,0.0749,0.8593,0.9866,0.9941,33.3517,1
17430,47.3031,134.2917,119.5371,517.987,1.7248,0.5798,1.9292,0.4969,0.3947,0.146,0.662,0.9868,0.9858,49.9363,1
15451,48.4015,112.7948,86.1952,396.16,1.6608,0.6021,1.2306,0.4263,0.3883,0.1274,0.7832,0.9846,0.9863,37.6802,1
9746,48.394,120.611,76.4729,366.089,1.4839,0.6739,1.1735,0.431,0.3588,0.1299,0.7929,0.9845,0.9901,30.6271,1
7549,46.0413,173.7912,127.2497,532.477,1.3114,0.7625,2.5423,0.5929,0.3475,0.1734,0.5544,0.988,0.9738,47.3993,1
17537,48.772,104.5405,69.6322,368.38,1.9305,0.518,0.9502,0.479,0.3361,0.1351,0.8341,0.9785,0.9873,39.0213,1
5596,48.3049,129.6638,80.0977,365.824,1.3389,0.7469,1.3008,0.4851,0.3553,0.1381,0.771,0.9833,0.9878,43.2882,1
8108,44.2301,182.5683,144.0513,606.453,1.49,0.6711,2.8796,0.4588,0.3099,0.2232,0.5008,0.9867,0.9681,40.0805,1
28099,48.8,107.1214,66.9064,335.803,1.6426,0.6088,0.9259,0.485,0.3475,0.1223,0.8384,0.9806,0.99,36.1448,1
5480,48.2317,114.5057,94.1442,465.825,2.0895,0.4786,1.3376,0.4729,0.3699,0.1496,0.7627,0.9817,0.9845,47.3884,1
9162,45.4399,205.1661,135.7337,852.691,2.6994,0.3705,3.1286,0.4254,0.4008,0.3036,0.4608,0.9795,0.9426,58.4017,1
23078,46.2348,207.6407,115.4695,601.02,1.5541,0.6435,2.7177,0.475,0.3814,0.192,0.5231,0.9861,0.9582,56.419,1
5399,44.3281,190.0298,168.2877,786.919,2.2326,0.4479,3.1965,0.4308,0.3375,0.3366,0.4464,0.9767,0.9329,61.6629,1
2902,43.1732,210.8201,145.9885,671.225,1.4982,0.6674,3.4547,0.4221,0.3696,0.2843,0.4141,0.9824,0.9385,54.8142,1
10901,48.9926,101.4571,59.5202,313.994,1.6704,0.5987,0.8149,0.4337,0.3471,0.1135,0.8595,0.9796,0.9922,32.8251,1
3417,49.0364,102.0942,61.6886,315.318,1.6463,0.6074,0.8243,0.4208,0.3512,0.1017,0.857,0.9826,0.9925,30.3235,1
7654,45.6291,198.2907,108.8635,617.452,1.832,0.5458,2.437,0.4704,0.3385,0.2289,0.5652,0.9785,0.9569,71.7737,1
2496,45.4755,154.8467,153.2417,782.178,3.16,0.3165,2.3573,0.4419,0.3167,0.3136,0.5851,0.9745,0.9512,56.0174,1
6248,44.0013,221.8248,124.0102,685.228,1.7807,0.5616,3.0349,0.4369,0.3168,0.3099,0.469,0.9787,0.9255,57.9984,1
10901,45.7814,158.8411,134.6615,495.238,1.1647,0.8586,2.4772,0.4291,0.3562,0.158,0.564,0.9889,0.9739,46.7751,1
4352,46.7249,185.1098,95.2417,467.001,1.2675,0.7889,2.071,0.4159,0.3811,0.1799,0.6315,0.9862,0.9783,40.8202,1
4594,48.3586,119.5703,86.6709,387.707,1.4878,0.6721,1.2939,0.4278,0.3702,0.1256,0.77,0.9842,0.985,46.8257,1
6440,48.1228,120.9592,98.3026,478.58,2.089,0.4787,1.4097,0.517,0.3523,0.2019,0.7492,0.9765,0.973,47.1393,1
2902,48.0769,116.1852,97.1583,423.69,1.6704,0.5987,1.3639,0.53,0.3504,0.1873,0.755,0.9789,0.9772,42.0681,1
7654,48.4015,112.7948,86.1952,396.16,1.6608,0.6021,1.2306,0.4263,0.3883,0.1274,0.7832,0.9846,0.9863,37.6802,1
4750,48.394,120.611,76.4729,366.089,1.4839,0.6739,1.1735,0.431,0.3588,0.1299,0.7929,0.9845,0.9901,30.6271,1
17430,46.0413,173.7912,127.2497,532.477,1.3114,0.7625,2.5423,0.5929,0.3475,0.1734,0.5544,0.988,0.9738,47.3993,1
15451,48.772,104.5405,69.6322,368.38,1.9305,0.518,0.9502,0.479,0.3361,0.1351,0.8341,0.9785,0.9873,39.0213,1
9746,48.3049,129.6638,80.0977,365.824,1.3389,0.7469,1.3008,0.4851,0.3553,0.1381,0.771,0.9833,0.9878,43.2882,1
7549,44.2301,182.5683,144.0513,606.453,1.49,0.6711,2.8796,0.4588,0.3099,0.2232,0.5008,0.9867,0.9681,40.0805,1
17537,48.8,107.1214,66.9064,335.803,1.6426,0.6088,0.9259,0.485,0.3475,0.1223,0.8384,0.9806,0.99,36.1448,1
5596,48.2317,114.5057,94.1442,465.825,2.0895,0.4786,1.3376,0.4729,0.3699,0.1496,0.7627,0.9817,0.9845,47.3884,1
8108,44.5812,192.9632,130.6184,583.214,1.3758,0.7269,2.8883,0.4395,0.3239,0.1807,0.5024,0.9883,0.9669,48.8001,1
28099,39.5739,225.4482,134.9969,951.667,3.1643,0.316,3.3486,0.4003,0.2835,0.4758,0.4275,0.9671,0.9017,63.4147,1
5480,48.4771,55.9262,45.4985,410.466,1.8496,0.5407,1.1874,0.4514,0.3702,0.1278,0.7894,0.9823,0.9841,48.3649,1
9162,48.5083,117.5926,81.2507,419.126,1.9736,0.5067,1.186,0.4696,0.3481,0.1647,0.7926,0.9764,0.9802,49.9749,1
23078,48.1788,121.0949,95.4586,438.437,1.7426,0.5738,1.4037,0.4412,0.3661,0.1315,0.7503,0.9854,0.9847,43.6537,1
5399,44.5812,192.9632,130.6184,583.214,1.3758,0.7269,2.8883,0.4395,0.3239,0.1807,0.5024,0.9883,0.9669,48.8001,1
25658,39.5739,225.4482,134.9969,951.667,3.1643,0.316,3.3486,0.4003,0.2835,0.4758,0.4275,0.9671,0.9017,63.4147,1
11085,48.4771,55.9262,45.4985,410.466,1.8496,0.5407,1.1874,0.4514,0.3702,0.1278,0.7894,0.9823,0.9841,48.3649,1
17537,48.5083,117.5926,81.2507,419.126,1.9736,0.5067,1.186,0.4696,0.3481,0.1647,0.7926,0.9764,0.9802,49.9749,1
5596,48.1788,121.0949,95.4586,438.437,1.7426,0.5738,1.4037,0.4412,0.3661,0.1315,0.7503,0.9854,0.9847,43.6537,1
8108,47.7779,133.4111,96.8916,465.779,1.7232,0.5803,1.5844,0.4826,0.3437,0.1329,0.7192,0.9867,0.9838,43.1949,1
28099,48.9577,101.8679,66.8142,370.463,2.1537,0.4643,0.8594,0.4269,0.3539,0.1072,0.8493,0.9814,0.99,39.7835,1
9746,48.2744,136.6428,76.9458,403.123,1.6197,0.6174,1.2998,0.4416,0.3318,0.1311,0.77,0.9838,0.9866,45.9004,1
7549,47.8863,154.4319,78.2391,436.112,1.6246,0.6155,1.471,0.4252,0.3321,0.1585,0.7359,0.9835,0.9839,41.8068,1
17537,42.1537,217.5372,146.1754,778.804,2.0114,0.4972,3.4545,0.4543,0.333,0.3134,0.4126,0.9798,0.9304,58.9624,1
5596,47.5952,149.1207,97.8741,451.032,1.4207,0.7039,1.7802,0.4422,0.3564,0.1199,0.6865,0.9894,0.9853,41.7599,1
8108,47.596,149.0729,97.871,451.14,1.4218,0.7033,1.7794,0.4481,0.361,0.1566,0.6851,0.9861,0.9822,41.7392,1
28099,48.9933,89.6438,71.6078,277.416,1.234,0.8104,0.8604,0.4269,0.3772,0.0908,0.8527,0.9839,0.9923,38.8622,1
5480,48.9815,102.1636,59.8063,314.804,1.6606,0.6022,0.8247,0.4431,0.3543,0.0749,0.8593,0.9866,0.9941,33.3517,1
3825,47.3031,134.2917,119.5371,517.987,1.7248,0.5798,1.9292,0.4969,0.3947,0.146,0.662,0.9868,0.9858,49.9363,1
11743,44.3281,190.0298,168.2877,786.919,2.2326,0.4479,3.1965,0.4308,0.3375,0.3366,0.4464,0.9767,0.9329,61.6629,1
9641,43.1732,210.8201,145.9885,671.225,1.4982,0.6674,3.4547,0.4221,0.3696,0.2843,0.4141,0.9824,0.9385,54.8142,1
90,48.9926,101.4571,59.5202,313.994,1.6704,0.5987,0.8149,0.4337,0.3471,0.1135,0.8595,0.9796,0.9922,32.8251,1
3489,49.0364,102.0942,61.6886,315.318,1.6463,0.6074,0.8243,0.4208,0.3512,0.1017,0.857,0.9826,0.9925,30.3235,1
24997,45.6291,198.2907,108.8635,617.452,1.832,0.5458,2.437,0.4704,0.3385,0.2289,0.5652,0.9785,0.9569,71.7737,1
4352,45.4755,154.8467,153.2417,782.178,3.16,0.3165,2.3573,0.4419,0.3167,0.3136,0.5851,0.9745,0.9512,56.0174,1
4594,44.0013,221.8248,124.0102,685.228,1.7807,0.5616,3.0349,0.4369,0.3168,0.3099,0.469,0.9787,0.9255,57.9984,1
6440,45.7814,158.8411,134.6615,495.238,1.1647,0.8586,2.4772,0.4291,0.3562,0.158,0.564,0.9889,0.9739,46.7751,1
244,46.7249,185.1098,95.2417,467.001,1.2675,0.7889,2.071,0.4159,0.3811,0.1799,0.6315,0.9862,0.9783,40.8202,1
6248,48.3586,119.5703,86.6709,387.707,1.4878,0.6721,1.2939,0.4278,0.3702,0.1256,0.77,0.9842,0.985,46.8257,1
3417,48.7247,115.4627,58.5793,332.56,1.6789,0.5956,0.8994,0.4899,0.3329,0.0968,0.8444,0.9785,0.9891,63.7014,1
4877,48.6574,108.8423,68.9398,337.606,1.5633,0.6397,1.0004,0.4201,0.3335,0.0737,0.8287,0.9824,0.9886,79.6656,1
7654,42.6152,205.4778,140.2822,600.236,1.2788,0.782,3.0398,0.4155,0.3391,0.1736,0.4671,0.9833,0.9645,87.8758,1
